first timestamp,62
timestamp,repeats,distance_from_founder
1293,822,3
1293,11,4
1724,376,3
1724,351,4
1724,156,4
2556,578,4
2556,227,3
2556,51,5
2556,42,4
2556,22,4
2556,16,4
2556,16,4
2556,16,4
2556,15,6
2556,12,5
2556,12,4
2556,11,4
2556,10,5
2556,10,5
