first timestamp,74
timestamp,repeats,distance_from_founder
1628,332,5
1628,238,8
1628,205,8
1628,125,7
1628,125,10
1628,123,12
1628,119,10
1628,117,11
1628,113,10
1628,103,10
1628,101,10
1628,100,7
1628,90,7
1628,86,11
1628,82,8
1628,74,9
1628,14,10
2018,241,10
2018,142,12
2018,104,12
2018,96,9
2018,93,9
2018,89,10
2018,82,9
2018,81,11
2018,81,10
2018,76,13
2018,76,11
2018,72,12
2018,67,12
2018,59,10
2018,53,11
2018,47,11
2018,24,13
