first timestamp,33
timestamp,repeats,distance_from_founder
1004,160,5
1004,145,5
1004,145,5
1004,138,4
1004,137,6
1004,118,5
1004,105,6
33,517,1
33,490,2
33,142,0
33,14,2
66,3487,2
66,29,3
